54.196.179.100|cpe:/a:aio-libs_project:aiohttp:3.6.2
54.196.179.100|cpe:/a:apache:http_server:2.4.29
54.196.179.100|cpe:/a:mongodb:mongodb:3.6.21
54.196.179.100|cpe:/a:openbsd:openssh:7.6p1
54.196.179.100|cpe:/a:oracle:mysql:5.7.32
54.196.179.100|cpe:/a:portainer:portainer:2.0.0
54.196.179.100|cpe:/a:python:python:3.6
54.196.179.100|cpe:/o:canonical:ubuntu_linux:18.04
